Gene,MeanAbsSHAP
ZFP37,0.0
SLC31A2,0.0
SLC31A1,0.0
TLR4,0.0
USP20,0.0
GARNL3,0.0
TSTD2,0.0
MDC1,0.0
PGBD1,0.0
ATAT1,0.0
TPMT,0.0
RNF144B,0.0
NRM,0.0
MTCH1,0.0
VARS2,0.0
FOXF2,0.0
BPHL,0.0
RIPK1,0.0
TUBB2B,0.0
HMGA1,0.0
TCF19,0.0
FLOT1,0.0
GMPR,0.0
TFAP2A,0.0
TMEM63B,0.0
KIAA0319,0.0
IRF4,0.0
SLC22A23,0.0
TUBB2A,0.0
LRRC1,0.0
IGFBPL1,0.0
DENND4C,0.0
CNPY3,0.0
ZSCAN9,0.0
GGH,0.0
SULF1,0.0
SDCBP,0.0
DDX60,0.0
SORL1,0.0
TMPRSS4,0.0
CFAP300,0.0
YAP1,0.0
SYTL2,0.0
RAB30,0.0
CREBZF,0.0
PRCP,0.0
NARS2,0.0
RNF121,0.0
FCHSD2,0.0
ARRB1,0.0
SLCO2B1,0.0
ANKRD42,0.0
IL18BP,0.0
NUMA1,0.0
FGFBP1,0.0
FGFBP2,0.0
CPEB2,0.0
FHDC1,0.0
TLR2,0.0
MGARP,0.0
ITPKA,0.0
SMAD6,0.0
PLCB2,0.0
TMEM62,0.0
PAK6,0.0
ADAM10,0.0
DUOX1,0.0
MAPKBP1,0.0
NUSAP1,0.0
KIF23,0.0
ITGA11,0.0
KNL1,0.0
PARP6,0.0
PAQR5,0.0
LRRC49,0.0
ARHGAP20,0.0
FXYD2,0.0
MMP13,0.0
TMPRSS13,0.0
CASP1,0.0
UNC13C,0.0
TRIM29,0.0
SLC37A4,0.0
POU2F3,0.0
RDX,0.0
PPP2R1B,0.0
FDX1,0.0
C11orf1,0.0
FXYD6,0.0
SLC5A6,0.0
PREPL,0.0
EMILIN1,0.0
SIX3,0.0
CENPO,0.0
DTNB,0.0
LOXL4,0.0
CLCA2,0.0
IFT172,0.0
SELENOI,0.0
CGREF1,0.0
ADCY3,0.0
PNPT1,0.0
DYNC2LI1,0.0
CYP1B1,0.0
FNBP1L,0.0
KYAT3,0.0
BRDT,0.0
IFI44L,0.0
GIPC2,0.0
ARHGAP29,0.0
IFI44,0.0
SLC44A5,0.0
STRA6,0.0
CYP19A1,0.0
SEMA6D,0.0
GCOM1,0.0
GCHFR,0.0
BCAR3,0.0
FASTKD1,0.0
HECW2,0.0
ITPRID2,0.0
CHRNA1,0.0
FAM117B,0.0
ABI2,0.0
ITGAV,0.0
DNA2,0.0
MYPN,0.0
AOX1,0.0
BARD1,0.0
STAT4,0.0
CARF,0.0
NAB1,0.0
CDK15,0.0
ENTPD1,0.0
EXOC6,0.0
PLCE1,0.0
RBP4,0.0
GPR87,0.0
ZNF365,0.0
RPS24,0.0
TET1,0.0
STAMBPL1,0.0
KIF11,0.0
TACC2,0.0
DUSP5,0.0
CALHM2,0.0
ARL3,0.0
FGF2,0.0
BBS7,0.0
BMPR1B,0.0
MMRN1,0.0
PDE5A,0.0
PRDM5,0.0
NAAA,0.0
BMP2K,0.0
HERC5,0.0
NDST4,0.0
ZGRF1,0.0
PRKG2,0.0
RASGEF1B,0.0
FGF5,0.0
GPAT3,0.0
GLCE,0.0
SHF,0.0
PARP16,0.0
ARHGAP24,0.0
HERC3,0.0
HERC6,0.0
SLC40A1,0.0
SLC35A5,0.0
SLC49A4,0.0
SENP7,0.0
COX17,0.0
PARP9,0.0
SECISBP2L,0.0
SPPL2A,0.0
KIF21A,0.0
CPNE8,0.0
FGD4,0.0
SINHCAF,0.0
AEBP2,0.0
TMEM117,0.0
C1RL,0.0
CLSTN3,0.0
SLC39A8,0.0
FBN2,0.0
MAPK8IP3,0.0
RGS3,0.0
SHISAL1,0.0
PARVG,0.0
B4GALNT3,0.0
CENPE,0.0
ENPEP,0.0
CASP6,0.0
LEF1,0.0
HADH,0.0
EGF,0.0
PAPSS1,0.0
PPP3CA,0.0
G3BP2,0.0
SEPTIN11,0.0
FRAS1,0.0
SCARB2,0.0
CCNG2,0.0
CNOT6L,0.0
SHROOM3,0.0
ANXA3,0.0
SLC12A2,0.0
SNX24,0.0
EYA2,0.0
ABCA7,0.0
FAR2,0.0
BCAS1,0.0
ATP2C2,0.0
NGFR,0.0
CDON,0.0
TAF2,0.0
HIPK2,0.0
CTSA,0.0
SUGP2,0.0
CASP8,0.0
LIMCH1,0.0
TM7SF3,0.0
DLX3,0.0
SPA17,0.0
TSPAN32,0.0
VAMP1,0.0
TAPBPL,0.0
CD27,0.0
ZNF275,0.0
GPC1,0.0
GLTP,0.0
GIT2,0.0
FAM222A,0.0
FOXN4,0.0
NUP58,0.0
SLC46A3,0.0
SLC7A1,0.0
AMDHD1,0.0
NEDD1,0.0
ASCL1,0.0
GAS2L3,0.0
TMEM132B,0.0
SLC15A4,0.0
TDG,0.0
SDSL,0.0
GLIPR1,0.0
PHLDA1,0.0
TMEM19,0.0
LGR5,0.0
DUSP6,0.0
POC1B,0.0
TMTC3,0.0
SBNO2,0.0
RBP5,0.0
PEX5,0.0
SLC38A4,0.0
AMIGO2,0.0
COL2A1,0.0
LRIG3,0.0
MARCHF9,0.0
MBNL2,0.0
ZIC5,0.0
RAB20,0.0
GRTP1,0.0
TTC6,0.0
CDH24,0.0
TSSK4,0.0
HNRNPA1L2,0.0
LPAR6,0.0
ESD,0.0
VPS37B,0.0
RHOF,0.0
DIAPH3,0.0
SLAIN1,0.0
SRRM4,0.0
BRCA2,0.0
MAP3K12,0.0
ITGB7,0.0
ANKRD52,0.0
WDFY2,0.0
LNX2,0.0
SUOX,0.0
SLC39A5,0.0
ACVRL1,0.0
GPR84,0.0
NPFF,0.0
PSTPIP1,0.0
ETFA,0.0
SCAPER,0.0
NCOA2,0.0
NEIL1,0.0
MAN2C1,0.0
DUOXA1,0.0
TCF12,0.0
LYSMD2,0.0
HDC,0.0
DISP2,0.0
STON2,0.0
GPR65,0.0
PTGR2,0.0
AK7,0.0
CLBA1,0.0
WARS1,0.0
NOVA1,0.0
FRMD6,0.0
PELI2,0.0
RTN1,0.0
SLC38A6,0.0
RAB15,0.0
ESR2,0.0
FURIN,0.0
IQGAP1,0.0
CRTC3,0.0
SH3GL3,0.0
ITGAX,0.0
TGFB1I1,0.0
FTO,0.0
RHCG,0.0
RLBP1,0.0
FANCI,0.0
NTRK3,0.0
DET1,0.0
MFGE8,0.0
ZNF710,0.0
ST8SIA2,0.0
PML,0.0
CYP1A1,0.0
ADAMTS17,0.0
ULK3,0.0
PCSK6,0.0
CCDC33,0.0
CELF6,0.0
HAPLN3,0.0
DNAJA4,0.0
TLNRD1,0.0
TPM1,0.0
IGF1R,0.0
ARRDC4,0.0
PIF1,0.0
CYP11A1,0.0
BBS4,0.0
ZNF287,0.0
KSR1,0.0
NOB1,0.0
PRPSAP2,0.0
PCTP,0.0
TOM1L1,0.0
TOB1,0.0
SPATA22,0.0
NOL3,0.0
MAP1LC3B,0.0
CDH13,0.0
OSGIN1,0.0
TIGD7,0.0
DEF8,0.0
GAS8,0.0
NLRC5,0.0
KATNB1,0.0
KIFC3,0.0
ADAMTS18,0.0
GCSH,0.0
CMTM3,0.0
CDH11,0.0
ARHGAP17,0.0
NKD1,0.0
MARVELD3,0.0
ZFHX3,0.0
CLEC18B,0.0
CPNE2,0.0
ASGR1,0.0
PIK3R5,0.0
CCDC40,0.0
TMC6,0.0
SLC16A3,0.0
CARD14,0.0
TTYH2,0.0
GAREM1,0.0
OSBPL1A,0.0
GATA6,0.0
GREB1L,0.0
NPC1,0.0
SLC14A1,0.0
ARRB2,0.0
MINK1,0.0
TAF4B,0.0
PRELID3A,0.0
IMPA2,0.0
GNAL,0.0
RPRD1A,0.0
GALNT1,0.0
ASXL3,0.0
ADCYAP1,0.0
SGSM2,0.0
SSH2,0.0
RHBDL3,0.0
ARSG,0.0
ABCA8,0.0
G6PC3,0.0
CLTC,0.0
GRB7,0.0
MIEN1,0.0
PNMT,0.0
STAC2,0.0
IGFBP4,0.0
TXNL4A,0.0
CACNA1A,0.0
TNFRSF11A,0.0
ZCCHC2,0.0
FBXO15,0.0
CBLN2,0.0
PMAIP1,0.0
P3H4,0.0
NT5C3B,0.0
ERBB2,0.0
RNF165,0.0
DYM,0.0
MAPK4,0.0
MBD1,0.0
SMAD4,0.0
RAB40B,0.0
TBCD,0.0
NARF,0.0
RPTOR,0.0
TRIM65,0.0
CBX8,0.0
SECTM1,0.0
RNF157,0.0
CBLC,0.0
WTIP,0.0
ADAMTS10,0.0
SLC6A3,0.0
RNPEPL1,0.0
MYO1F,0.0
CACNG8,0.0
FBN3,0.0
SIK1,0.0
APP,0.0
DOP1B,0.0
AKT1,0.0
SAE1,0.0
LMTK3,0.0
VAV1,0.0
SH3GL1,0.0
TMEM91,0.0
ZFP14,0.0
IFITM3,0.0
HUNK,0.0
COL6A1,0.0
COL6A2,0.0
MISP3,0.0
SAMD1,0.0
SLC39A3,0.0
NFIC,0.0
TPGS1,0.0
PLPP2,0.0
PRDM15,0.0
PFKL,0.0
C1orf216,0.0
DMRTA2,0.0
PLK4,0.0
MAP3K6,0.0
SYTL1,0.0
HSPG2,0.0
PADI1,0.0
EPHA2,0.0
ARHGEF19,0.0
EFHD2,0.0
PGD,0.0
SH3BGRL3,0.0
CNKSR1,0.0
IL22RA1,0.0
IGLON5,0.0
RCN3,0.0
ZNF614,0.0
SLC2A5,0.0
PRDM16,0.0
PADI3,0.0
FHAD1,0.0
EVI5L,0.0
TM4SF5,0.0
SLC47A1,0.0
PSMB6,0.0
SIGLEC10,0.0
KLK3,0.0
FAM71E1,0.0
RPL13A,0.0
CREG1,0.0
GPA33,0.0
RXRG,0.0
UCK2,0.0
TMCO1,0.0
XCL1,0.0
XCL2,0.0
POU2F1,0.0
CD53,0.0
CELSR2,0.0
ITGA10,0.0
GPR161,0.0
ALDH9A1,0.0
ATP1B1,0.0
NME7,0.0
MPC2,0.0
TMEM61,0.0
BARHL2,0.0
MTF2,0.0
IGSF3,0.0
ZNF697,0.0
CTTNBP2NL,0.0
C1orf162,0.0
SERBP1,0.0
CCN1,0.0
PIGK,0.0
TINAGL1,0.0
AZIN2,0.0
PTPRF,0.0
MCL1,0.0
CTSK,0.0
RFX5,0.0
PIP5K1A,0.0
MINDY1,0.0
ANXA9,0.0
SELENBP1,0.0
LYPLAL1,0.0
LHX9,0.0
PRUNE1,0.0
RORC,0.0
TUFT1,0.0
ECM1,0.0
CGN,0.0
ADAMTSL4,0.0
PIGM,0.0
CRABP2,0.0
RGS16,0.0
FAM163A,0.0
HMCN1,0.0
RGL1,0.0
MGST3,0.0
PPOX,0.0
FCGR2A,0.0
NUF2,0.0
RGS5,0.0
FCRL5,0.0
RRNAD1,0.0
ZNF112,0.0
LTK,0.0
APPBP2,0.0
POLD1,0.0
SEZ6,0.0
EIF4B,0.0
NCKAP1,0.0
GUCY1B1,0.0
TNK2,0.0
CDH3,0.0
STYK1,0.0
WNK1,0.0
CREB3L3,0.0
RIMBP2,0.0
COL11A1,0.0
QSER1,0.0
SEMA6C,0.0
ARNT,0.0
POGZ,0.0
C1orf56,0.0
SLC2A3,0.0
PSD,0.0
CTDP1,0.0
GATAD2B,0.0
ILF2,0.0
RIT1,0.0
HCN3,0.0
GALNT2,0.0
TTC13,0.0
MAP3K21,0.0
CEP170,0.0
S100A8,0.0
TPM3,0.0
SLC27A3,0.0
SLC39A1,0.0
CREB3L4,0.0
EFNA3,0.0
KCNN3,0.0
SUSD4,0.0
DUSP10,0.0
HHIPL2,0.0
TP53BP2,0.0
ADAM15,0.0
RAB13,0.0
SPHK2,0.0
CA11,0.0
HORMAD1,0.0
GABPB2,0.0
SYT14,0.0
VASH2,0.0
CAMKMT,0.0
EML4,0.0
CHAC2,0.0
MEIS1,0.0
SFXN5,0.0
DQX1,0.0
SYT2,0.0
ARL8A,0.0
OSR1,0.0
PDIA6,0.0
RHOB,0.0
ATP6V1C2,0.0
GALM,0.0
PSEN2,0.0
LBR,0.0
EPHX1,0.0
ETNK2,0.0
PLEKHA6,0.0
PTPN7,0.0
SRP9,0.0
DEGS1,0.0
CNIH4,0.0
ITPKB,0.0
CDC42BPA,0.0
CNIH3,0.0
MBOAT2,0.0
PARP1,0.0
GULP1,0.0
FAM171B,0.0
CCDC150,0.0
METTL21A,0.0
UNC80,0.0
PTH2R,0.0
KANSL1L,0.0
SCN1A,0.0
SLC4A10,0.0
LNPK,0.0
TMEFF2,0.0
CDCA7,0.0
DLX1,0.0
FBLN7,0.0
FAHD2B,0.0
AFF3,0.0
NXPH2,0.0
SPOPL,0.0
THSD7B,0.0
GALNT13,0.0
PKP4,0.0
ST6GAL2,0.0
NPHP1,0.0
MALL,0.0
THNSL2,0.0
RALB,0.0
NT5DC4,0.0
RABL2A,0.0
SLC20A1,0.0
RPL32,0.0
PTPRG,0.0
IL17RD,0.0
ARL6IP5,0.0
LRIG1,0.0
LIMD1,0.0
ZNF660,0.0
NFKBIZ,0.0
GASK1A,0.0
CSRNP1,0.0
ITGA9,0.0
GOLGA4,0.0
STAC,0.0
IQSEC1,0.0
CAND2,0.0
VGLL4,0.0
CTDSP1,0.0
MARCHF4,0.0
GRIP2,0.0
CNTN4,0.0
OSBPL10,0.0
POMGNT2,0.0
SPAG16,0.0
ABCA12,0.0
SUMF1,0.0
TRPM8,0.0
HES6,0.0
ESPNL,0.0
ANKMY1,0.0
FANCD2,0.0
ILDR1,0.0
TM4SF19,0.0
MUC4,0.0
SLIT2,0.0
VWA5B2,0.0
DGKQ,0.0
LYAR,0.0
CENPC,0.0
RUBCN,0.0
AMT,0.0
NICN1,0.0
UCN2,0.0
MANF,0.0
STXBP5L,0.0
EAF2,0.0
BOC,0.0
TMEM108,0.0
MED12L,0.0
TRPC1,0.0
NCEH1,0.0
LPP,0.0
TMEM44,0.0
COL8A1,0.0
PHLDB2,0.0
ABHD10,0.0
TAGLN3,0.0
PLA1A,0.0
IGSF11,0.0
ADAMTS16,0.0
SRD5A1,0.0
MYO10,0.0
OTULINL,0.0
SKP2,0.0
PLK2,0.0
SHISAL2B,0.0
GZMA,0.0
RPS3A,0.0
RNF175,0.0
PDGFC,0.0
CBR4,0.0
ROPN1L,0.0
MARCHF6,0.0
NKD2,0.0
CDH18,0.0
CAMK2D,0.0
DDIT4L,0.0
ANK2,0.0
TIFA,0.0
CCNA2,0.0
SETD7,0.0
MARCHF1,0.0
SFRP2,0.0
EPHA5,0.0
ATP10D,0.0
OCIAD2,0.0
SLC10A4,0.0
SCD5,0.0
PLAC8,0.0
KLHL8,0.0
SNCA,0.0
N4BP3,0.0
RMND5B,0.0
BOD1,0.0
CPLX2,0.0
FAM50B,0.0
TBC1D7,0.0
GFOD1,0.0
CDKAL1,0.0
CXCL14,0.0
SLC25A48,0.0
RNF145,0.0
GABRB2,0.0
PCYOX1L,0.0
TNIP1,0.0
ZNF300,0.0
GTF2H2,0.0
FBXL17,0.0
TSLP,0.0
ATG12,0.0
MEGF10,0.0
YIPF5,0.0
ARHGAP26,0.0
PIK3R1,0.0
LHFPL2,0.0
SSBP2,0.0
CRHBP,0.0
RASA1,0.0
LIX1,0.0
PAM,0.0
BDP1,0.0
CLVS2,0.0
RNF217,0.0
ARHGAP18,0.0
SLC18B1,0.0
IRAK1BP1,0.0
PHIP,0.0
PRSS35,0.0
MMS22L,0.0
FAXC,0.0
PM20D2,0.0
SCML4,0.0
TBC1D32,0.0
MLIP,0.0
FGD2,0.0
SCUBE3,0.0
CRIP3,0.0
TTBK1,0.0
NFKBIE,0.0
CYP39A1,0.0
GFRA3,0.0
DCDC2,0.0
TNFRSF21,0.0
RNF44,0.0
DOK3,0.0
PPP1R18,0.0
DAAM2,0.0
TMEM209,0.0
ZC3HAV1L,0.0
NCAPG2,0.0
NLGN4X,0.0
SHROOM2,0.0
DENND2A,0.0
CLTRN,0.0
IGFBP1,0.0
POMZP3,0.0
NIPSNAP2,0.0
PSPH,0.0
ZNF92,0.0
TMEM168,0.0
GNA12,0.0
C7orf50,0.0
SDK1,0.0
C7orf26,0.0
CREB5,0.0
EGFR,0.0
CDCA5,0.0
AIG1,0.0
DYNLT1,0.0
TIAM2,0.0
TMEM181,0.0
VIP,0.0
SLC22A3,0.0
VWDE,0.0
ARHGAP36,0.0
MFHAS1,0.0
FBXO25,0.0
CETN2,0.0
ATP6V1B2,0.0
ZNF711,0.0
DIAPH2,0.0
NXF3,0.0
PRPS1,0.0
RADX,0.0
FRMPD3,0.0
DOCK11,0.0
IGSF1,0.0
CHST7,0.0
KRBOX4,0.0
ZMYM3,0.0
GPR174,0.0
CCDC120,0.0
EBP,0.0
IL2RG,0.0
SH3KBP1,0.0
SYTL5,0.0
CASK,0.0
MSN,0.0
CCNB3,0.0
SLC16A2,0.0
RSPO2,0.0
TATDN1,0.0
FAM83A,0.0
GSDMC,0.0
ARHGAP39,0.0
SLC39A4,0.0
CRH,0.0
TRIM55,0.0
ADHFE1,0.0
LACTB2,0.0
RPL7,0.0
SYBU,0.0
MTDH,0.0
LRP12,0.0
ERLIN2,0.0
ST18,0.0
RGS20,0.0
TACC1,0.0
PLPP5,0.0
GINS4,0.0
NSD3,0.0
DNAJC5B,0.0
BIN3,0.0
DOK2,0.0
SLC25A37,0.0
DOCK5,0.0
STAR,0.0
GBGT1,0.0
SURF2,0.0
GTF3C5,0.0
SLC25A25,0.0
SH3GLB2,0.0
PTGES,0.0
LCN2,0.0
GPR107,0.0
ZNF462,0.0
SNX30,0.0
GSN,0.0
NR6A1,0.0
CRB2,0.0
C9orf72,0.0
ZCCHC7,0.0
FBXO10,0.0
SIGMAR1,0.0
CEP78,0.0
SHC3,0.0
PLPPR1,0.0
NAPRT,0.0
VLDLR,0.0
NFIB,0.0
CER1,0.0
PLIN2,0.0
HAUS6,0.0
CDKN2A,0.0
TCF7L2,0.0
MKI67,0.0
INA,0.0
LRRC27,0.0
PAOX,0.0
GSTO1,0.0
ITPRIP,0.0
ADIRF,0.0
ANKRD1,0.0
HTR7,0.0
ADD3,0.0
HABP2,0.0
EIF4EBP2,0.0
PLEKHS1,0.0
RSU1,0.0
ST8SIA6,0.0
PARD3,0.0
ZEB1,0.0
CDHR1,0.0
LRMDA,0.0
CACNA1B,0.0
NACC2,0.0
PROSER2,0.0
USP6NL,0.0
MSRB2,0.0
PDSS1,0.0
FAM171A1,0.0
DGKG,0.0
FLYWCH1,0.0
UNKL,0.0
TBXAS1,0.0
PARP12,0.0
TARBP1,0.0
CDK17,0.0
USP13,0.0
ATP11B,0.0
CDK14,0.0
SEC61A1,0.0
RASGRF1,0.0
CAMK2B,0.0
ATP2B4,0.0
IL17RB,0.0
GYG2,0.0
DCBLD2,0.0
SERPINB3,0.0
PKP2,0.0
PRDM1,0.0
TMCC3,0.0
ADAM12,0.0
RGS10,0.0
ADM,0.0
HPF1,0.0
NPFFR2,0.0
PHF21B,0.0
TRAF1,0.0
RC3H2,0.0
NCAM1,0.0
C11orf52,0.0
ATM,0.0
GLB1L2,0.0
P4HA3,0.0
GRIK4,0.0
ST14,0.0
CCDC82,0.0
KLHL35,0.0
TENM4,0.0
SERPINH1,0.0
PAK1,0.0
RPS3,0.0
ZC3H12C,0.0
TTC12,0.0
PAMR1,0.0
DGKZ,0.0
TNKS1BP1,0.0
SLC43A1,0.0
PTPRJ,0.0
C11orf49,0.0
SESN3,0.0
ENDOD1,0.0
LRRC4C,0.0
IMMP1L,0.0
SYT8,0.0
ZNF214,0.0
ZNF215,0.0
HSD17B12,0.0
CDH22,0.0
LSM14B,0.0
CABLES2,0.0
PLCB3,0.0
CDC42EP2,0.0
SIDT2,0.0
TMEM25,0.0
TAGLN,0.0
JPH2,0.0
DUSP15,0.0
KIAA1755,0.0
SOGA1,0.0
PLCH2,0.0
B3GAT3,0.0
EI24,0.0
CHEK1,0.0
FEZ1,0.0
ESAM,0.0
KIRREL3,0.0
MPZL2,0.0
HYOU1,0.0
ADAM33,0.0
TKFC,0.0
ROM1,0.0
INCENP,0.0
ZP1,0.0
MS4A3,0.0
GPM6A,0.0
WDR17,0.0
VEGFC,0.0
CD226,0.0
DLG2,0.0
RGS18,0.0
PRSS23,0.0
MTMR12,0.0
EEF1AKMT1,0.0
ADGRL3,0.0
FAM124A,0.0
LYPD1,0.0
PDCD4,0.0
ADRA2A,0.0
PCDH15,0.0
CTF1,0.0
FCGR1A,0.0
CDH8,0.0
DCUN1D2,0.0
TMCO3,0.0
TIRAP,0.0
TLCD3B,0.0
DOC2A,0.0
HIRIP3,0.0
HMGA2,0.0
CNKSR2,0.0
MKX,0.0
MPP7,0.0
ITGB1,0.0
TMEM263,0.0
BTBD11,0.0
PLBD2,0.0
MAT1A,0.0
SLC2A13,0.0
GPR158,0.0
CACNA2D4,0.0
DCP1B,0.0
KCNA6,0.0
THRB,0.0
NGLY1,0.0
UEVLD,0.0
PIP4K2A,0.0
CRIM1,0.0
SEC24D,0.0
ABCB9,0.0
RILPL2,0.0
ITPR1,0.0
SLC7A11,0.0
PPP1R1C,0.0
C11orf53,0.0
ATPSCKMT,0.0
DOCK1,0.0
DIXDC1,0.0
PTS,0.0
VPS26B,0.0
NCAPD3,0.0
ANO4,0.0
TEX9,0.0
ZNF827,0.0
POU4F2,0.0
EDNRA,0.0
NEK7,0.0
FER,0.0
ANKRD50,0.0
CCDC3,0.0
FRMD4A,0.0
PTPRO,0.0
ACAD8,0.0
THYN1,0.0
MBIP,0.0
MIPOL1,0.0
EXT2,0.0
KCTD14,0.0
THRSP,0.0
NDUFC2,0.0
ME3,0.0
ADAMTS12,0.0
TWF1,0.0
DIP2C,0.0
MAGI1,0.0
TEX30,0.0
CSNK1G3,0.0
AKAP6,0.0
FAM177A1,0.0
GFRA1,0.0
DST,0.0
BAG3,0.0
GLT1D1,0.0
SCHIP1,0.0
AP1S3,0.0
RABGAP1L,0.0
TDO2,0.0
SLC35F4,0.0
GABRA2,0.0
SACS,0.0
FBXO4,0.0
CCL28,0.0
PARP8,0.0
WWC2,0.0
ACSL1,0.0
SLC25A4,0.0
AMN1,0.0
BICD1,0.0
ZNF385D,0.0
DPYSL4,0.0
ADAM8,0.0
MFSD6,0.0
RNF144A,0.0
ASAP2,0.0
FLI1,0.0
TMEM45B,0.0
GUCY1A2,0.0
JMY,0.0
ZNF773,0.0
ZNF256,0.0
SPC25,0.0
PDK1,0.0
PDE3B,0.0
TCF7L1,0.0
TGOLN2,0.0
UHMK1,0.0
SPOCK1,0.0
POU4F1,0.0
OBI1,0.0
CYSLTR2,0.0
ARL11,0.0
SETBP1,0.0
EPG5,0.0
PSTPIP2,0.0
HAUS1,0.0
CCDC74B,0.0
MZT2B,0.0
ASTN1,0.0
PTPN14,0.0
HSPB8,0.0
TMEM178A,0.0
PRDM8,0.0
BMP3,0.0
HHEX,0.0
UTRN,0.0
PTPRK,0.0
ZNF117,0.0
RAB3C,0.0
SAR1B,0.0
GPR180,0.0
TCTEX1D1,0.0
FARP1,0.0
IFIT5,0.0
PANK1,0.0
SPEF2,0.0
SPARCL1,0.0
MBNL1,0.0
GPD1L,0.0
GJA1,0.0
CCNO,0.0
CLEC4F,0.0
PELO,0.0
TRIM36,0.0
ZFP36L2,0.0
PAN3,0.0
PLEKHH2,0.0
PFKM,0.0
TMEM123,0.0
GRIA4,0.0
IGSF10,0.0
PLEKHH1,0.0
ATP9A,0.0
FAM168A,0.0
RELT,0.0
GALC,0.0
KCNH2,0.0
CYFIP2,0.0
GINM1,0.0
LY75,0.0
OPN3,0.0
SDCCAG8,0.0
PTPRN,0.0
HHAT,0.0
KIF1B,0.0
FOXC1,0.0
SYNE2,0.0
AKR7A2,0.0
NNAT,0.0
MCF2L2,0.0
AP5M1,0.0
PHPT1,0.0
ENTPD2,0.0
MARVELD2,0.0
MED21,0.0
PLOD2,0.0
STK32B,0.0
NRSN1,0.0
MSMO1,0.0
ALX4,0.0
FSTL4,0.0
ADGRF1,0.0
ADGRF4,0.0
CYRIB,0.0
ASAP1,0.0
INO80C,0.0
LPCAT1,0.0
PLEKHG4B,0.0
RASSF3,0.0
MERTK,0.0
TMEM87B,0.0
PLA2R1,0.0
RBMS1,0.0
SCN3A,0.0
TXNDC11,0.0
DAB2,0.0
ACOXL,0.0
BCL2L11,0.0
CAST,0.0
SCOC,0.0
CLGN,0.0
SYCP2L,0.0
KMT2C,0.0
MCOLN3,0.0
ITIH4,0.0
ZIC1,0.0
LGI2,0.0
CENPH,0.0
CDYL,0.0
CARHSP1,0.0
CACNA2D1,0.0
HS3ST3A1,0.0
GDPD1,0.0
SEMA3D,0.0
GRAP,0.0
AK5,0.0
CABYR,0.0
IMPACT,0.0
ZNF599,0.0
MCOLN2,0.0
DDAH1,0.0
DGKE,0.0
HS2ST1,0.0
MSI2,0.0
LURAP1L,0.0
CNKSR3,0.0
TGIF2LX,0.0
C7orf31,0.0
TMPRSS11D,0.0
JAZF1,0.0
CMIP,0.0
PID1,0.0
ING1,0.0
TEX29,0.0
ADPRHL1,0.0
FBXL2,0.0
RMND5A,0.0
CD8A,0.0
RPIA,0.0
DNAJC10,0.0
DISP1,0.0
TNIK,0.0
FAM167A,0.0
NEIL2,0.0
PGM5,0.0
OBSCN,0.0
PIK3R6,0.0
ENAH,0.0
PRKCA,0.0
FAM95C,0.0
CEP112,0.0
ABCA6,0.0
ABCA5,0.0
ENPP3,0.0
C4orf19,0.0
UCHL1,0.0
ROBO3,0.0
NRGN,0.0
RETREG1,0.0
CDH12,0.0
GPR15,0.0
H3C3,0.0
ANGPT1,0.0
PITPNC1,0.0
ANKRD29,0.0
CHST9,0.0
THY1,0.0
C16orf74,0.0
TBCEL,0.0
JPH3,0.0
ANKH,0.0
UBASH3B,0.0
TBC1D3C,0.0
FGD5,0.0
FLCN,0.0
PLCL2,0.0
CXXC1,0.0
SKA1,0.0
PPP4R1,0.0
ZNF229,0.0
C21orf91,0.0
DHRS11,0.0
NCAM2,0.0
L3MBTL4,0.0
PDE1C,0.0
JAM2,0.0
ADAMTS1,0.0
SLFN13,0.0
SRSF12,0.0
PDLIM3,0.0
SORBS2,0.0
LY96,0.0
PSMA8,0.0
ACACA,0.0
CXADR,0.0
BTG3,0.0
CCSAP,0.0
SH3RF1,0.0
AC007325.4,0.0
BUB3,0.0
C10orf90,0.0
HNF1B,0.0
CNTNAP3B,0.0
MAGED4,0.0
HSPA13,0.0
SAMSN1,0.0
USP25,0.0
GRAMD2B,0.0
MOV10,0.0
FP565260.1,0.0
PPM1J,0.0
SLC16A1,0.0
XKR5,0.0
H2BC9,0.0
GTF3C6,0.0
TTC39B,0.0
AGPAT5,0.0
PI4K2A,0.0
MARVELD1,0.0
GOLGA7B,0.0
DKK2,0.0
FBXL18,0.0
CNTNAP5,0.0
PROM2,0.0
AK9,0.0
KLF10,0.0
PTPRN2,0.0
PIP4P2,0.0
PIEZO2,0.0
CCL15,0.0
RAB6B,0.0
EME1,0.0
ARHGAP23,0.0
ACSS1,0.0
CA10,0.0
VOPP1,0.0
MAGEA8,0.0
PSD3,0.0
CFAP70,0.0
FAM161B,0.0
GNAQ,0.0
U2AF1L5,0.0
MMP16,0.0
KCNMA1,0.0
RAET1L,0.0
SLA,0.0
PRSS2,0.0
VBP1,0.0
ZNF280B,0.0
AFF2,0.0
GRIP1,0.0
KIF5A,0.0
FZD7,0.0
DEPTOR,0.0
FMN2,0.0
RNF20,0.0
PPARGC1B,0.0
SLC26A2,0.0
RRAGA,0.0
PXYLP1,0.0
SLC7A7,0.0
MAGEC1,0.0
GRIA1,0.0
MLLT6,0.0
ZKSCAN2,0.0
PIK3AP1,0.0
PDIA4,0.0
TMEM237,0.0
HKDC1,0.0
HK1,0.0
SYNRG,0.0
PHF6,0.0
CD109,0.0
LRFN2,0.0
UBE2L6,0.0
